0.92,0.8316823235745913
0.92,0.8359280230175742
0.92,0.8463556215838823
0.47,0.4815700868250226
0.47,0.5150025512560165
0.47,0.6005050916486877
0.47,0.5083353732862895
0.47,0.7095235172921553
0.47,0.47134701429877185
3.3,2.9083164202706424
3.3,2.9083164202706424
3.3,2.9083164202706424
1.03,0.9365298804286696
1.03,0.9761139119308624
1.03,0.9400815772509944
1.08,1.032885647977754
1.08,1.0327276808868646
1.08,1.0415517459514874
2.51,2.9083164202706424
1.01,0.9902828641580472
1.01,1.0002081329752515
1.01,0.9855059891513335
0.86,0.8639375604770743
0.86,0.9042167502750916
0.86,0.892996630756972
0.86,0.9093806511924106
0.86,0.8548913251905615
0.92,0.8720716998476955
0.92,0.8772972605481889
0.92,0.738674494412398
0.58,0.6173650694240673
0.58,0.5575573191724994
0.58,0.5840136462245544
0.58,0.5514404948630603
0.72,0.6881891697863364
0.72,0.7750273649525348
0.72,0.7093605188939683
0.72,0.7632749721072329
1.06,0.9695049592888552
1.06,0.9393023096946996
1.06,0.9188972179226724
0.87,0.8881259830953802
0.87,0.8752170234539253
0.87,0.9032671887463158
0.87,0.9149407127682617
0.87,0.8893250194532876
0.75,0.6495769704404253
0.75,0.6782077028800286
1.04,0.9916185314363836
1.04,0.9955501021903846
1.04,0.9122279678545205
1.0,0.9401467810125784
1.0,0.9907615121595673
1.0,0.9597724218433898
1.0,0.982095406185911
1.0,0.9433398833403582
0.68,0.6658127159939057
0.68,0.7551994289172889
0.68,0.7737176364959104
0.68,0.6573629567767367
0.37,0.4407608389770953
0.37,0.44628335515173373
0.37,0.5710710471297955
0.37,0.4690254221537751
0.37,0.5479499418044806
0.37,0.44508291795452226
1.07,0.9603074804142112
1.07,0.9695696102600746
1.07,0.9561195371677268
1.07,0.9249262604482197
0.91,0.8195180407295352
0.91,0.7447384787358177
0.91,0.7624480621684083
0.61,0.6119172174641163
0.61,0.6083320128274912
0.61,0.5992448373336215
0.32,0.4590116238968703
0.32,0.3645964670739339
0.32,0.3300577537000214
0.93,0.9286884611751314
0.93,0.9218889797899763
0.93,0.9019394953981293
0.93,0.9060522702313498
0.7,0.7483048690994644
0.7,0.7335180083726103
0.7,0.7665106580606611
0.7,0.7617720055350516
0.04,0.35038941444581345
0.04,0.2653983422194945
0.04,0.24460673932523513
1.28,1.299010425207747
1.28,1.3018251274409975
1.28,1.2920058346370273
1.28,1.303406124132478
1.28,1.3017932209066714
1.28,1.300654242412048
3.22,2.9083164202706424
3.22,2.9172583557545133
3.22,2.9083164202706424
1.08,1.0113408220509372
1.08,1.0459241111621498
1.08,0.9980200257652627
1.08,1.036287775753049
1.08,1.0494320648150752
1.08,1.0194659121779721
1.39,1.2566148739307337
1.39,1.3074477196143508
1.39,1.2886351763174626
1.39,1.299429083127498
1.39,1.2492642963014209
1.51,1.489233468776637
1.51,1.489330615178622
1.51,1.4618404225755262
1.51,1.483185891085511
0.87,0.896335516185491
0.87,0.8266886445087809
0.87,0.7822517499957905
0.15,0.22218493674562279
0.15,0.2871106718583527
0.15,0.18133974145493406
0.15,0.22410674146669596
1.26,1.245915060078463
1.26,1.265417510137365
1.26,1.2773529365389202
1.26,1.23076331218478
0.85,0.6774518264941888
0.85,0.754712726863601
0.85,0.6504529726127372
0.85,0.7622207797065933
2.37,2.9059752016326494
2.37,2.9172583557545133
2.37,2.9059752016326494
0.99,0.8632293990708626
0.99,0.8841050469875896
0.99,0.9063043609352908
0.88,0.8512981522245079
0.88,0.8355504022651004
0.88,0.7491676786112119
0.85,0.8575082926106599
0.85,0.8713412506920045
0.85,0.8601074617965011
0.1,0.22208058029667435
0.1,0.29170374426859264
0.1,0.17747440310363752
0.1,0.23426104890925634
0.44,0.5810520779358237
0.44,0.577673683759342
0.44,0.5367865788375099
0.44,0.6006599835795102
0.99,0.9160021190254312
0.99,0.79956675216656
0.99,0.7576292451395369
1.7,1.1792886988695133
0.84,0.8488338469898662
0.84,0.8987184338484622
0.84,0.8401389721093179
0.3,0.511045341844535
0.3,0.5440764524585678
0.3,0.5124738319186608
0.7,0.7172874249982961
0.5,0.5587545225267534
0.5,0.5851865779329251
0.5,0.5670250420767797
0.5,0.6075577465162753
1.54,1.4904977379356876
1.54,1.4957568497915736
1.54,1.5064778175335092
1.54,1.5039679096994079
1.54,1.5114477100066275
1.54,1.5039679096994079
0.18,0.3947177518507215
0.18,0.2454890321228755
0.18,0.23284307861928447
0.18,0.24372225024883556
0.47,0.4910733855780471
0.47,0.5262012535313476
0.47,0.5114078282490171
0.47,0.516085697814441
1.04,1.0491597766720564
1.04,1.05685899089869
1.04,1.0570819614764995
0.72,0.731885812524902
0.72,0.7571381068460922
0.72,0.7322554827292497
0.72,0.7324719256948865
0.69,0.5485508506207878
0.69,0.6393554175370663
0.69,0.6597678566700563
0.23,0.3268909915425521
0.23,0.235578800909079
0.23,0.2145730195936202
0.23,0.24873633951742405
